date,temperature,dew_point,apparent_temperature,surface_pressure,available_bike_stands,lagged_available_bike_stands,rolling_mean_bike_stands,rolling_std_bike_stands,diff_available_bike_stands,temperature_diff
2023-09-20 16:10:04+00:00,0.9577433996351201,-0.2687946577646296,0.5873104697326018,-0.37291535630305644,0.47555184942736145,0.47555184942736145,0.48222233109492524,0.03189608745831961,0.0,0.3704329299025183
2023-09-20 16:17:27+00:00,0.9577433996351201,-0.2687946577646296,0.5873104697326018,-0.37291535630305644,0.42953236575500053,0.47555184942736145,0.4756481191417308,0.03771241540284307,-0.04601948367236092,0.3704329299025183
2023-09-20 16:21:33+00:00,0.9577433996351201,-0.2687946577646296,0.5873104697326018,-0.37291535630305644,0.5219082771000162,0.42953236575500053,0.4756481191417308,0.03771241540284307,0.09237591134501566,0.3704329299025183
2023-09-20 16:28:20+00:00,0.9577433996351201,-0.2687946577646296,0.5873104697326018,-0.37291535630305644,0.47555184942736145,0.5219082771000162,0.46902577233135156,0.0318495849415494,-0.04635642767265474,0.3704329299025183
2023-09-20 16:31:50+00:00,0.8887712622351239,-0.09851406619120588,0.6199061205250123,-0.5563939949151953,0.16255469892411606,0.47555184942736145,0.42431189368803074,0.11970309722775872,-0.3129971505032454,0.26886514171011167
2023-09-20 16:37:57+00:00,0.8787159925113218,-0.09851406619120588,0.6199061205250123,-0.5563939949151953,0.12016611361416178,0.16255469892411606,0.3801167148107681,0.16571958960429717,-0.04238858530995428,0.25880987198630956
2023-09-20 16:43:39+00:00,0.8887712622351239,-0.09851406619120588,0.6199061205250123,-0.5563939949151953,0.20569601629803852,0.12016611361416178,0.3415658815065791,0.17111859541604096,0.08552990268387674,0.26886514171011167
2023-09-20 16:46:40+00:00,0.8887712622351239,-0.09851406619120588,0.6199061205250123,-0.5563939949151953,0.20569601629803852,0.20569601629803852,0.30301504820239017,0.16623008934202282,0.0,0.26886514171011167
2023-09-20 16:54:14+00:00,0.8887712622351239,-0.09851406619120588,0.6199061205250123,-0.5563939949151953,0.07870338536376155,0.20569601629803852,0.25289662243221317,0.1744136605166493,-0.12699263093427698,0.26886514171011167
2023-09-20 16:58:27+00:00,0.8887712622351239,-0.09851406619120588,0.6199061205250123,-0.5563939949151953,0.07870338536376155,0.07870338536376155,0.18958163789846247,0.13689122961717878,0.0,0.26886514171011167
2023-09-20 17:00:46+00:00,0.8887712622351239,-0.09851406619120588,0.6199061205250123,-0.5563939949151953,0.12016611361416178,0.07870338536376155,0.13881224706800538,0.053901280580541416,0.04146272825040023,0.26886514171011167
2023-09-20 17:05:45+00:00,0.8887712622351239,-0.09851406619120588,0.6199061205250123,-0.5563939949151953,0.03845349623065191,0.12016611361416178,0.12108350382608192,0.06421332257958962,-0.08171261738350988,0.26886514171011167
2023-09-20 17:13:26+00:00,0.8887712622351239,-0.09851406619120588,0.6199061205250123,-0.5563939949151953,0.20569601629803852,0.03845349623065191,0.13330206135235004,0.07170946986058725,0.1672425200673866,0.26886514171011167
2023-09-20 17:18:26+00:00,0.8887712622351239,-0.09851406619120588,0.6199061205250123,-0.5563939949151953,0.47555184942736145,0.20569601629803852,0.171852894656539,0.14851731318362438,0.26985583312932293,0.26886514171011167
2023-09-20 17:23:03+00:00,0.8887712622351239,-0.09851406619120588,0.6199061205250123,-0.5563939949151953,0.2938031686068771,0.47555184942736145,0.1844396307006588,0.15543588434684064,-0.18174868082048434,0.26886514171011167
2023-09-20 17:34:14+00:00,0.6778343829173934,-0.06425179808850083,0.5053706385399828,-0.6988005249375039,0.20569601629803852,0.2938031686068771,0.20258143511984122,0.14828446183700336,-0.08810715230883859,0.17246374437741063
2023-09-20 17:39:24+00:00,0.6778343829174028,-0.06425179808850083,0.5053706385399828,-0.6988005249375039,0.2938031686068771,0.20569601629803852,0.23330997558314343,0.14041344949215312,0.08810715230883859,0.17246374437742007
2023-09-20 17:42:12+00:00,0.6783695005689548,-0.06425179808850083,0.5053706385399828,-0.6988005249375039,0.24947353504600261,0.2938031686068771,0.2517824643591207,0.13125466217238063,-0.04432963356087449,0.17299886202897208
2023-09-20 17:52:13+00:00,0.6783695005689548,-0.06425179808850083,0.5053706385399828,-0.6988005249375039,0.24947353504600261,0.24947353504600261,0.28192818418988513,0.09264758460147404,0.0,0.17299886202897208
2023-09-20 17:54:37+00:00,0.6778343829174028,-0.06425179808850083,0.5053706385399828,-0.6988005249375039,0.20569601629803852,0.24947353504600261,0.28192818418988513,0.09264758460147404,-0.043777518747964095,0.17246374437742007
2023-09-20 18:02:31+00:00,0.6778343829174028,-0.06425179808850083,0.5053706385399828,-0.6988005249375039,0.20569601629803852,0.20569601629803852,0.2433773508856961,0.03962217821139039,0.0,0.17246374437742007
2023-09-20 18:11:46+00:00,0.6778343829174028,-0.06425179808850083,0.5053706385399828,-0.6988005249375039,0.20569601629803852,0.20569601629803852,0.2307906148415763,0.0346112709268689,0.0,0.17246374437742007
2023-09-20 18:17:07+00:00,0.6778343829174028,-0.06425179808850083,0.5053706385399828,-0.6988005249375039,0.24947353504600261,0.20569601629803852,0.23704454609128547,0.033249489945484684,0.043777518747964095,0.17246374437742007
2023-09-20 18:24:00+00:00,0.6778343829174028,-0.06425179808850083,0.5053706385399828,-0.6988005249375039,0.2938031686068771,0.24947353504600261,0.23704454609128547,0.033249489945484684,0.04432963356087449,0.17246374437742007
2023-09-20 18:32:00+00:00,0.3679239866993524,0.004476490897160394,0.35620789170831735,-0.6988005249375039,0.2938031686068771,0.2938031686068771,0.2433773508856961,0.03962217821139039,0.0,0.011716094991035042
2023-09-20 18:44:13+00:00,0.3679239866993524,0.004476490897160394,0.35620789170831735,-0.6988005249375039,0.20569601629803852,0.2938031686068771,0.23712341963598696,0.04188961677183956,-0.08810715230883859,0.011716094991035042
2023-09-20 18:45:53+00:00,0.3694148120482345,0.004476490897160394,0.35620789170831735,-0.6988005249375039,0.16255469892411606,0.20569601629803852,0.23096037429685515,0.049724860470431786,-0.04314131737392246,0.01320692033991716
2023-09-20 18:52:13+00:00,0.3679239866993524,0.004476490897160394,0.35620789170831735,-0.6988005249375039,0.12016611361416178,0.16255469892411606,0.21874181677058704,0.06509915369623664,-0.04238858530995428,0.011716094991035042
2023-09-20 18:55:30+00:00,0.3679239866993524,0.004476490897160394,0.35620789170831735,-0.6988005249375039,0.07870338536376155,0.12016611361416178,0.20060001235140465,0.0842259785335718,-0.04146272825040023,0.011716094991035042
2023-09-20 19:03:00+00:00,0.3679239866993524,0.004476490897160394,0.35620789170831735,-0.6988005249375039,0.0,0.07870338536376155,0.1649609359162614,0.10918243914841416,-0.07870338536376155,0.011716094991035042
2023-09-20 19:12:24+00:00,0.3679239866993524,0.004476490897160394,0.35620789170831735,-0.6988005249375039,0.0,0.0,0.12298905468670752,0.1078619085269196,0.0,0.011716094991035042
2023-09-20 19:22:31+00:00,0.3679239866993524,0.004476490897160394,0.35620789170831735,-0.6988005249375039,0.03845349623065191,0.0,0.08651053006153252,0.0800616092807677,0.03845349623065191,0.011716094991035042
2023-09-20 19:32:37+00:00,0.19812876628758874,0.1427399547550795,0.2386472337338329,-0.5923555809172544,0.03845349623065191,0.03845349623065191,0.06261874148047729,0.061329360999628574,0.0,-0.040518467446244155
